id,pagina,page_id,fecha_hora_guayaquil,fecha_guayaquil,evento,fase,formato,interacciones_publicas,reacciones,comentarios,compartidos,temas,tiene_url,tiene_telefono,tiene_precio,tiene_fecha,tiene_cta,longitud_texto,texto_normalizado,mensaje,permalink
729780340226059_122112361689017479,Finados Mushuc Runa ,729780340226059,2025-10-31T23:36:03-05:00,2025-10-31,finados-2025,en-vivo,added_photos,10,10,0,0,artistas-musica|cultura-identidad,False,False,False,False,False,170,"sonidos ancestrales, guitarras y fuego en el escenario. así se vivió curare en el megaescenario curare folkmetalandino megaescenario rockecuatoriano nochedelrock","⚡Sonidos ancestrales, guitarras y fuego en el escenario. Así se vivió 𝐂𝐔𝐑𝐀𝐑𝐄 en el Megaescenario 🔥🤘 #CURARE #folkmetalandino #MegaEscenario #rockecuatoriano #nochedelrock",https://www.facebook.com/122142325251017479/posts/122112361689017479
729780340226059_122112350883017479,Finados Mushuc Runa ,729780340226059,2025-10-31T22:36:03-05:00,2025-10-31,finados-2025,en-vivo,mobile_status_update,0,0,0,0,artistas-musica,False,False,False,False,False,149,romasanta y su poder descomunal hizo vibrar cada acorde. viva la noche del rock romasanta nochedelrock megaescenario rockenvivo fotosdelshow,𝐑𝐨𝐦𝐚𝐬𝐚𝐧𝐭𝐚 y su poder descomunal hizo vibrar cada acorde. 🤘 ¡Viva la NOCHE DEL ROCK! #RomaSanta #NocheDelRock #MegaEscenario #RockEnVivo #FotosDelShow,https://www.facebook.com/122142325251017479/posts/122112350883017479
729780340226059_122112348087017479,Finados Mushuc Runa ,729780340226059,2025-10-31T22:25:51-05:00,2025-10-31,finados-2025,en-vivo,added_photos,92,82,5,5,artistas-musica,False,False,False,False,False,167,"guitarras, luces y pura pasión en el escenario. así se vivió el show de romasanta romasanta megaescenario fotosdelrock nochedelrock rockecuatoriano romasanta","📸 Guitarras, luces y pura pasión en el escenario. Así se vivió el show de 𝐑𝐨𝐦𝐚𝐬𝐚𝐧𝐭𝐚 🤘🔥 #Romasanta #MegaEscenario #fotosdelrock #nochedelrock #rockecuatoriano Romasanta",https://www.facebook.com/122142325251017479/posts/122112348087017479
729780340226059_122112339231017479,Finados Mushuc Runa ,729780340226059,2025-10-31T21:32:51-05:00,2025-10-31,finados-2025,en-vivo,added_video,15,14,0,1,artistas-musica,False,False,False,False,False,143,kdna perpetua en el megaescenario con todo el poder del metal. kdenaperpetua nochedelrock megaescenario metalecuatoriano showhistorico,⚡𝐊𝐝𝐧𝐚 𝐏𝐞𝐫𝐩𝐞𝐭𝐮𝐚 en el MEGAESCENARIO con todo el poder del metal. 🔥🎸 #KdenaPerpetua #NocheDelRock #MegaEscenario #MetalEcuatoriano #ShowHistorico,https://www.facebook.com/reel/1153387470272567/
729780340226059_122112336537017479,Finados Mushuc Runa ,729780340226059,2025-10-31T21:08:27-05:00,2025-10-31,finados-2025,en-vivo,added_photos,41,33,1,7,artistas-musica,False,False,False,False,False,181,el metal rugió en el megaescenario estas fotos lo dicen todo kdena perpetua en la noche del rock. kdenaperpetua nochedelrock megaescenario fotosdelshow metalecuatoriano,📸🔥 ¡El metal rugió en el MEGAESCENARIO! Estas fotos lo dicen todo: Kdena Perpetua en la Noche del Rock. 🤘 #kdenaperpetua #nochedelrock #MegaEscenario #fotosdelshow #metalecuatoriano,https://www.facebook.com/122142325251017479/posts/122112336537017479
729780340226059_122112335499017479,Finados Mushuc Runa ,729780340226059,2025-10-31T21:02:05-05:00,2025-10-31,finados-2025,en-vivo,added_photos,27,22,0,5,artistas-musica|experiencias-atractivos|cultura-identidad,False,False,False,False,False,232,"estas fueron algunas de las mejores impresiones que nos dejó el increíble show de halloween en la plaza del sol. magia, talento y emoción en cada momento. halloween2025 showecuestre plazadelsol mushucruna tradicionymagia","✨ Estas fueron algunas de las mejores impresiones que nos dejó el increíble Show de Halloween en la Plaza del Sol. 🎭 Magia, talento y emoción en cada momento. 🐎💫 #halloween2025 #ShowEcuestre #plazadelsol #MushucRuna #tradicionymagia",https://www.facebook.com/122142325251017479/posts/122112335499017479
729780340226059_122112331143017479,Finados Mushuc Runa ,729780340226059,2025-10-31T20:27:37-05:00,2025-10-31,finados-2025,en-vivo,added_video,20,13,1,6,artistas-musica|experiencias-atractivos|cultura-identidad|comunidad-prueba,False,False,False,False,False,300,"elegancia, fuerza y magia sobre el escenario así vivimos el increíble show de alta escuela de caballos por halloween. showecuestre caballosdealtaescuela halloweenshow mushucruna finados2025 latradicióncobravida diversion entretenimiento complejo intercultural y deportivo mushuc runa","🎃🐎 ¡Elegancia, fuerza y magia sobre el escenario! Así vivimos el increíble show de Alta Escuela de Caballos por Halloween. 🕯️✨ #ShowEcuestre #CaballosDeAltaEscuela #HalloweenShow #MushucRuna #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento Complejo Intercultural y Deportivo Mushuc Runa",https://www.facebook.com/reel/1476136246994554/
729780340226059_122112323541017479,Finados Mushuc Runa ,729780340226059,2025-10-31T19:03:57-05:00,2025-10-31,finados-2025,en-vivo,added_video,300,281,8,11,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,276,"así arrancó finadosmushucruna 2025 tradición, música y pura alegría encendió la inauguración de la feria de finados más grande del ecuador. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan seguidores","📸🎡 𝐀𝐬𝐢́ 𝐚𝐫𝐫𝐚𝐧𝐜𝐨́ #𝐅𝐢𝐧𝐚𝐝𝐨𝐬𝐌𝐮𝐬𝐡𝐮𝐜𝐑𝐮𝐧𝐚 𝟐𝟎𝟐𝟓 Tradición, música y pura alegría encendió la inauguración de la feria de finados más grande del Ecuador. 🇪🇨👏🏻  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan @seguidores",https://www.facebook.com/reel/1336066917845155/
729780340226059_122112321345017479,Finados Mushuc Runa ,729780340226059,2025-10-31T18:33:47-05:00,2025-10-31,finados-2025,en-vivo,added_video,9,8,0,1,artistas-musica|cultura-identidad,False,False,False,True,False,256,"atención, enferiados los esperamos en la rueda de prensa de la nochevallenata junto a adriana lucía prepárense... sábado, 1 de noviembre complejo mushuc runa finados2025 latradicióncobravida feriadefinadosmushucruna complejomushucruna","🎶📢 ¡Atención,  𝑬𝒏𝑭𝒆𝒓𝒊𝒂𝒅𝒐𝒔! Los esperamos en la 𝐫𝐮𝐞𝐝𝐚 𝐝𝐞 𝐩𝐫𝐞𝐧𝐬𝐚 de la #NocheVallenata junto a 𝐀𝐃𝐑𝐈𝐀𝐍𝐀 𝐋𝐔𝐂𝐈́𝐀  🎤  𝐏𝐫𝐞𝐩𝐚́𝐫𝐞𝐧𝐬𝐞…🔥  🗓️ Sábado, 1 de noviembre 📍Complejo Mushuc Runa  #Finados2025 #LaTradiciónCobraVida #FeriaDeFinadosMushucRuna #ComplejoMushucRuna",https://www.facebook.com/reel/1553752692725633/
729780340226059_1306964974809202,Finados Mushuc Runa ,729780340226059,2025-10-31T18:20:00-05:00,2025-10-31,finados-2025,en-vivo,added_photos,179,156,0,23,precio-entradas|acceso-servicio|confianza-operacion|patrocinio-alianzas|cobertura-en-vivo,True,False,False,False,True,258,"auspiciantes oficial mushuc runa presente en el lanzamiento de finados mushuc runa 2025. compra fácil, rápido y seguro... y disfruta de la feria sin complicaciones descárgalo ahora con mushucruna todoesposible","𝐀𝐔𝐒𝐏𝐈𝐂𝐈𝐀𝐍𝐓𝐄𝐒 𝐎𝐅𝐈𝐂𝐈𝐀𝐋  🥳 𝑴𝒖𝒔𝒉𝒖𝒄 𝑹𝒖𝒏𝒂 presente en el 𝐋𝐀𝐍𝐙𝐀𝐌𝐈𝐄𝐍𝐓𝐎 de 𝐅𝐢𝐧𝐚𝐝𝐨𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚 𝟐𝟎𝟐𝟓.   Compra fácil, rápido y seguro… ¡y disfruta de la feria sin complicaciones!  Descárgalo ahora 📲 https://pay.mushucruna.fin.ec:9092/#/  Con #MushucRuna #TodoEsPosible",https://www.facebook.com/1568257485346615/posts/1306964974809202
729780340226059_122112316125017479,Finados Mushuc Runa ,729780340226059,2025-10-31T17:26:30-05:00,2025-10-31,finados-2025,en-vivo,added_photos,270,228,7,35,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,264,"así arrancó finadosmushucruna 2025 tradición, música y pura alegría encendió la inauguración de la feria de finados más grande del ecuador. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan","📸🎡 𝐀𝐬𝐢́ 𝐚𝐫𝐫𝐚𝐧𝐜𝐨́ #𝐅𝐢𝐧𝐚𝐝𝐨𝐬𝐌𝐮𝐬𝐡𝐮𝐜𝐑𝐮𝐧𝐚 𝟐𝟎𝟐𝟓 Tradición, música y pura alegría encendió la inauguración de la feria de finados más grande del Ecuador. 🇪🇨👏🏻  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan",https://www.facebook.com/122142325251017479/posts/122112316125017479
729780340226059_122112313359017479,Finados Mushuc Runa ,729780340226059,2025-10-31T17:01:55-05:00,2025-10-31,finados-2025,en-vivo,added_photos,8,7,0,1,cultura-identidad|confianza-operacion,False,False,False,False,True,185,"oficialmente estamos enferiados ven, te esperamos en finadosmushucruna donde la tradición cobra vida si estás en la feria, no te olvides de tu foto enferiados y etiquetanos","🥳🎉 ¡𝐎𝐟𝐢𝐜𝐢𝐚𝐥𝐦𝐞𝐧𝐭𝐞 estamos 𝑬𝒏𝑭𝒆𝒓𝒊𝒂𝒅𝒐𝒔! Ven, te esperamos en #FinadosMushucRuna 🎡 donde la tradición cobra vida 🔝 Si estás en la feria, no te olvides de tu foto #Enferiados y etiquetanos 📸",https://www.facebook.com/122142325251017479/posts/122112313359017479
729780340226059_122112313299017479,Finados Mushuc Runa ,729780340226059,2025-10-31T17:01:50-05:00,2025-10-31,finados-2025,en-vivo,added_photos,2,2,0,0,artistas-musica|cultura-identidad|precio-entradas|acceso-servicio,False,False,False,False,True,224,"atención, enferiados si compraste tu boleto en línea... entras directo, sin filas y sin estrés solo muestra tu código y disfruta de la nochedelrock finadosmushucrua enferiados finados2025 latradicióncobravida","🎟️ ¡𝐀𝐓𝐄𝐍𝐂𝐈𝐎́𝐍, 𝐄𝐍𝐅𝐄𝐑𝐈𝐀𝐃𝐎𝐒! Si compraste tu boleto en línea… ¡entras directo, sin filas y sin estrés! Solo muestra tu código y disfruta de la #𝑵𝒐𝒄𝒉𝒆𝑫𝒆𝒍𝑹𝒐𝒄𝒌 🤘🎶   #FinadosMushucRua #Enferiados #Finados2025 #LaTradiciónCobraVida",https://www.facebook.com/122142325251017479/posts/122112313299017479
729780340226059_122112313257017479,Finados Mushuc Runa ,729780340226059,2025-10-31T17:01:45-05:00,2025-10-31,finados-2025,en-vivo,added_photos,7,5,0,2,artistas-musica|cultura-identidad,False,False,False,False,False,195,"hoy, noche de rock en finadosmushucruna revisa los accesos y entra sin perderte, prepárate para vivir la fiesta como se debe... finados2025 mushucruna megaescenario latradicióncobravida","🤘🎸⚡𝐇𝐨𝐲, 𝐧𝐨𝐜𝐡𝐞 𝐝𝐞 𝐫𝐨𝐜𝐤 en #FinadosMushucRuna Revisa los accesos y entra sin perderte, 𝐩𝐫𝐞𝐩𝐚́𝐫𝐚𝐭𝐞 𝐩𝐚𝐫𝐚 𝐯𝐢𝐯𝐢𝐫 𝐥𝐚 𝐟𝐢𝐞𝐬𝐭𝐚 𝐜𝐨𝐦𝐨 𝐬𝐞 𝐝𝐞𝐛𝐞...  #Finados2025 #MushucRuna #MegaEscenario #LaTradiciónCobraVida",https://www.facebook.com/122142325251017479/posts/122112313257017479
729780340226059_122112311271017479,Finados Mushuc Runa ,729780340226059,2025-10-31T16:35:21-05:00,2025-10-31,finados-2025,en-vivo,added_video,36,26,2,8,artistas-musica|cultura-identidad|precio-entradas,False,False,False,False,True,239,"sonido listooooooo el rock está a punto de rugir. se viene la nochederock en finadosmushucruna adquiere tus entradas aquí, en las boleterías del megaescenario. latradicióncobravida tradiciones ecuador tradiciones rock","¡Sonido listooooooo! 🤟🎸 El rock está a punto de rugir. Se viene la #NocheDeRock en #FinadosMushucRuna ⚡️🎤  🎟️ Adquiere tus entradas aquí, en las boleterías del megaescenario.  #LaTradiciónCobraVida #tradiciones #ecuador #tradiciones  #rock",https://www.facebook.com/reel/1351542366440268/
729780340226059_122112306099017479,Finados Mushuc Runa ,729780340226059,2025-10-31T15:29:30-05:00,2025-10-31,finados-2025,en-vivo,added_photos,19,8,0,11,cultura-identidad,False,False,False,False,False,218,"te quedaste sin dinero en la feria tranqui en finadosmushucruna hay cajeros listos para ti. saca tu dinero en mushucmatic, fácil, rápido y seguro finados2025 latradicióncobravida diversion entretenimiento","💸 ¿𝐓𝐞 𝐪𝐮𝐞𝐝𝐚𝐬𝐭𝐞 𝐬𝐢𝐧 𝐝𝐢𝐧𝐞𝐫𝐨 𝐞𝐧 𝐥𝐚 𝐟𝐞𝐫𝐢𝐚? Tranqui 😎 En #FinadosMushucRuna hay cajeros listos para ti. Saca tu dinero en #MushucMatic, fácil, rápido y seguro🎉  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento",https://www.facebook.com/122142325251017479/posts/122112306099017479
729780340226059_122112305691017479,Finados Mushuc Runa ,729780340226059,2025-10-31T15:28:44-05:00,2025-10-31,finados-2025,en-vivo,added_video,58,46,0,12,artistas-musica|precio-entradas,False,False,False,False,True,204,"listo para rockear toda la noche prepárate para riffs que te harán vibrar adquiere tus entradas aquí, en las boleterías del megaescenario. nochederock finadosmushucruna modoeneferiados rock","🎸🔥 ¿𝐋𝐢𝐬𝐭𝐨 𝐩𝐚𝐫𝐚 𝐫𝐨𝐜𝐤𝐞𝐚𝐫 𝐭𝐨𝐝𝐚 𝐥𝐚 𝐧𝐨𝐜𝐡𝐞? Prepárate para riffs que te harán vibrar🤘😎 🎟️ Adquiere tus entradas aquí, en las boleterías del megaescenario.  #NocheDeRock #FinadosMushucRuna #ModoEneferiados #Rock",https://www.facebook.com/reel/1999640047480908/
729780340226059_122112291027017479,Finados Mushuc Runa ,729780340226059,2025-10-31T12:39:32-05:00,2025-10-31,finados-2025,en-vivo,mobile_status_update,34,24,0,10,cultura-identidad|acceso-servicio,False,False,False,False,True,225,así arranca finadosmushucruna 2025 comenta con quién vendrás a disfrutar plazadelsol finadosmushucruna finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan,𝐀𝐬𝐢́ 𝐚𝐫𝐫𝐚𝐧𝐜𝐚 #𝐅𝐢𝐧𝐚𝐝𝐨𝐬𝐌𝐮𝐬𝐡𝐮𝐜𝐑𝐮𝐧𝐚 𝟐𝟎𝟐𝟓🎉 💬 Comenta con quién vendrás a disfrutar😏   #PlazaDelSol #FinadosMushucRuna #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan,https://www.facebook.com/122142325251017479/posts/122112291027017479
